"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Dominican Republic","DOM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","17.5203783838181","16.4619583759809","17.0591653279557","19.0125583462992","15.614323674554","14.6345185411262","14.346062859074","13.2974467156471","13.9677280996258","12.9276711676564","9.86767302900549","10.681517471748","10.7279627393479","10.9254989873772","12.5968044002767","13.4005249156386","14.1215506613294","14.3205246149128","12.0410831285298","8.71746967543966","12.5779568187165","12.6359960426395","12.0024206649644","12.1516626110087","11.7517369339026","12.9860655180824","12.6712781668097","12.9632217408404","13.8025401183318","14.7659107316083","14.5818964369689","13.2418305751113","13.8371774250512","14.8944167303813","15.27992833626","16.4944656206091","15.5131175963648","14.0219284774669","13.8469365003007","13.7337381150376","14.5426820882834","15.0291855037575","15.2927436687469","18.1795463935919","15.5908671971411","15.9577335409729","",
"Algeria","DZA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6070627007508","11.1444754829117","16.906436452473","12.6286224693788","12.64153506592","12.2221712197707","12.3972292046935","12.3902234827756","12.2836617995501","16.1168663584751","16.1391703752426","15.7234917147226","","",
"Early-demographic dividend","EAR","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","18.5355354808667","18.2985510593505","18.6536029502688","18.4111571845677","18.6359835069298","","18.9720599369582","","18.5247834602953","17.775325649611","17.8441335155929","17.1329898657802","16.8633199550571","16.031758160134","16.6903523224373","16.2180114025986","15.9273272488412","16.8292788441193","16.4833384340256","16.9592846900651","16.9375686464324","16.8183764573214","17.100594443378","15.1533580159319","","","","","","","","","","20.5101553892125","19.0574299108231","20.6611512522663","20.9304307880959","21.3793537922816","21.1465829540616","20.4669630577915","19.6725517683876","19.477140882794","19.806932379332","",
"East Asia & Pacific","EAS","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1509715378956","13.6378131655788","16.1987075180635","13.7762845829943","13.231677845583","13.0321495696147","13.3348476118474","13.9423798051169","14.1910053790659","16.3075605740386","16.3580744534771","16.1369885399217","","",
"Europe & Central Asia (excluding high income)","ECA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8103009613772","20.8632534370896","","","19.0265960671003","21.0945339732571","","","","27.0528525776912","26.7143438256649","","","","32.9912789240876","28.5236416334028","28.6897511869023","30.1171514105949","29.3052039935706","28.5871674232684","28.6652404883594","27.1085411588014","26.684479368881","26.5223060048657","",
"Europe & Central Asia","ECS","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","26.9452687294525","27.8457108928589","28.2201397577256","29.1267593077551","29.3508754380341","29.3220951758206","29.4342176966393","30.3580365080762","30.8037145269852","32.3170247466988","31.8773353184511","31.6914746778401","32.5847678325903","32.763724356851","32.5656281472199","32.203540721231","32.0731353819716","","","","","31.6880051528905","32.7641642354643","33.9681152772238","33.8830718267886","32.3941599746215","33.299899915084","33.4320650403775","33.2055913199816","33.0300558217839","32.5981140788308","32.4341486652566","33.1999195621854","33.3387889073542","33.6107081368901","33.6119830030965","32.5476611940092","32.8470339859787","33.1969361557798","33.4428994260579","33.8528451926391","33.7166378309159","33.3233352152574","33.2464418164075","33.3875803422103","",
"Ecuador","ECU","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","37.4062488222214","32.8282074993288","39.476729314608","38.0355790292534","34.4289066463724","","48.1298113023253","40.5682223013894","39.9022556390977","37.8164556962025","34.9222520107239","33.6507936507937","30.1029126213592","30.6996753246753","27.6948051948052","23.0469728601253","29.3928888888889","32.6513299784328","34.8311855670103","36.9085714285714","34.7676470588235","28.6625980819529","26.0060172997367","","","","","24.349696489839","25.4311377245509","24.6404286008654","24.2916620241411","28.1389833252388","27.1170918367347","27.6239352317141","26.9200729226636","24.7838223106249","21.9307417402086","20.2282199796979","21.4163083207912","19.8767136150235","20.9886247391464","","","",
"Euro area","EMU","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","26.7386329878565","27.2233339351317","27.4226879626937","28.4965173464133","28.8830021529809","29.1836930620299","29.4645095703137","30.8110096448599","31.0445291745446","31.9874346266818","32.5792602782899","32.4646275713236","32.511037326571","32.8250561899604","32.7849796988844","32.4599246931891","32.3928318349684","","","","","","35.1390173785938","35.481697294166","35.5815801146411","34.820454168524","35.1923206290437","34.5717356035642","34.1981017392032","33.6620965991713","33.4415078513982","33.0500925207743","33.2722347792163","33.6431962564789","33.6061490136844","33.3524579714791","33.1915235681458","33.48456939181","33.6058353385293","34.2880166276265","34.9936073593708","34.9317192971155","34.5705767372672","34.3939370143606","34.4949142655883","",
"Eritrea","ERI","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8615330356579","19.2701929539829","18.3654441954333","18.3996881102877","18.5611694788631","18.4433268858801","18.2348669388502","17.029366545307","16.5099717227234","16.7444452183604","17.38167953697","17.9563163335562","18.4611128536362","14.9416112342942","12.6143133046415","14.6634163941403","14.2277679739997","14.3228362737602","16.4097834342245","16.7146518664123","16.3043568742976","15.7705567766681","15.6342304292393","",
"Estonia","EST","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2089957481733","36.3687800877531","36.749389874028","36.1758881744","34.6180136451493","33.5889934279529","32.9254448382406","33.8905816599392","34.267338681448","34.1060669943324","32.4294453787912","33.416642597341","33.9004389607042","34.0806912735328","38.5165580763882","35.9731464199268","33.7870394056774","34.0988944773312","33.8332244091264","34.5826982118312","35.552957928238","35.5279503976424","35.0309596258091","",
"Ethiopia","ETH","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2658003093269","9.57940481785075","7.42622073672265","8.35238590753384","9.6834215258557","12.0754700792122","12.5691448313356","14.0860712071601","15.8468473718991","16.0407494648937","","11.7799227192722","12.7548413577616","13.0642932752775","11.904046384769","10.9364647378013","8.87143240493906","8.26738260053514","10.1431001761295","9.40188635516537","10.7618375171957","10.8764740793191","11.0704406589647","10.4402875798581","9.73745298640636","9.94334434408776","9.35821999243861","9.44602387106574","",
"European Union","EUU","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","27.3473905502479","28.4280483691642","28.7063941730959","29.6156615312768","29.8265522634136","29.7491010101285","29.8689102082514","31.3506945397378","31.780581804834","32.7860389396959","33.0194960301317","33.0334332209208","33.3102524464621","33.4291381077071","33.2606058200647","32.8888045989335","32.7669572963066","32.342763304404","34.2987205729654","34.4924405206255","33.9143274346859","34.1328201279116","34.7305398136062","35.0959254138472","35.0100134212581","34.6336284219215","35.0052079361947","34.5906694777699","34.1808168097709","33.5699624185142","33.4180459071508","33.248829670228","33.6451655053279","33.8533989251543","33.9806939402515","33.8192721005454","33.2802589464877","33.6694973879699","33.8249665530521","34.2698980125199","34.9089680134668","34.7620375506133","34.5418901979362","34.4908509191978","34.6511023797578","",
"Fragile and conflict affected situations","FCS","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","25.096930746471","25.7891533463124","24.8723897587388","26.3439711241315","29.0949949515095","28.7707598324796","26.8868640943205","25.9088614824021","25.9577256967377","27.1412416425026","26.9805146721858","27.043098232173","27.378245474274","28.433960212298","29.7462624671264","28.3435295297035","29.5064038847158","29.7192875117706","29.6035513985232","29.7994842819428","30.9137384938365","31.3772437513421","31.1702064486993","39.9356710905475","40.3664511071919","39.5979699832036","39.2442391719692","38.1215382554777","40.1369430724859","38.0034201762706","38.2995367154678","37.6554572504932","37.4761006328994","37.6477458679823","37.8173265204445","37.4935685803713","37.4738657071617","35.893144192367","35.4371993586318","36.8986483397589","37.3821905672371","37.6314314097709","37.5706902089802","37.4242684042067","37.6932795860658","36.8764458417814","",
"Fiji","FJI","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7868686868687","24.4392752203722","24.9476610346176","25.2286337497521","25.7693459063014","25.3924717600779","24.4273761713521","","","","","","","","24.3997698216753","23.9183914945641","25.4440722141777","","","","24.0259927484357","25.2799227032719","25.3106155671619","25.7115314218434","24.6532703020724","25.7114853844677","25.6668353879961","27.6017193241433","",
"France","FRA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","32.197179444276","31.3739474456109","33.0358266205339","33.0264409301144","34.7664644316824","34.4194996334355","34.3804533230217","35.772170891398","37.5276251344099","38.0894610162864","38.4875955181795","38.6986038941843","39.1434516064092","39.4457750203504","38.8235992147038","39.2124113121549","38.4744301953236","38.0985783717363","38.1826946903053","38.6280608298144","38.3554552587485","38.325854240563","38.5493994600929","42.5697688449141","43.585548118371","43.5758061908589","43.1644889843597","43.6609876238313","42.8072109483053","43.070276947081","42.3747141537281","41.8475641241063","41.8050502958007","42.1489264711295","42.5358642232155","42.0068405653769","41.9655888936849","41.4211365084677","42.896291715135","42.5986788569008","43.4444433273778","44.4426548598165","44.5691505815752","44.2874739814559","44.0858607537882","44.7258310556181","",
"Faroe Islands","FRO","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.999767564479","12.8052004041909","12.2091180752536","12.0606395254654","14.5547392793091","17.8546028579872","28.803702459816","28.4917677121972","27.3387274640826","34.2099685667789","",
"Gabon","GAB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7921686297394","29.8577367055226","25.6652848775731","20.0751681373457","17.392060572169","","",
"United Kingdom","GBR","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","31.2854497898728","29.4284550983536","33.3408933694703","34.4134926881051","34.0625724217845","33.1728729047316","31.3370974463785","30.9450873883826","33.4903351337121","33.9606444060427","35.9752250571547","34.7404497199699","34.6751367647991","35.0023999937049","33.9591188147527","32.6095204675797","32.3035700674848","31.540373372497","32.6096807883406","33.01500387366","32.4523558028475","30.5948280003504","31.6075233898196","31.0757014468375","30.8242346961365","31.2751000312977","32.5747196939585","33.2425292729145","33.9411625927969","33.7530977658899","32.5945343698329","32.4994188586944","33.7396237510035","34.8305278188418","34.5124026026296","34.7757489415755","35.6519449346625","33.4832583383045","34.5281095784099","34.8682250298867","34.2481809377503","35.1366880007176","34.2409430161661","34.6094789694695","35.1312804515203","35.6909957850909","",
"Georgia","GEO","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.198120663915","10.8440692140738","11.530183819638","10.3574383584312","10.3715912496254","10.462574268049","10.3326677642718","16.0092831041397","18.1438774632131","22.475144852392","24.0381786298532","25.6913535588653","25.1825040726347","23.8636089725357","25.1631825631883","25.7389948523539","24.5857125297516","24.5481209584741","24.7354797264105","24.3419486606815","24.9966971934071","24.9680480460011",
"Ghana","GHA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4688735005526","14.597518711414","11.900566382732","16.982541773198","","","","","","","","18.1061131001006","18.0096066472924","19.7668200073461","23.7121460055721","23.6884692085609","13.5938801979392","15.6668718626601","15.6941534759169","15.418490672829","16.6915374696386","19.3717131890671","","","16.3821064909274","27.1841114107963","","","",
"Gibraltar","GIB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4825213704913","16.9190570860551","14.3507971662958","12.0501618101131","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4440227132059","9.32490946464377","10.1356631760481","11.4982217193922","","","","","","","","5.46389335563304","6.26975867211773","6.97493946422548","9.30728956906967","9.92262839201615","9.72749524068534","14.9997483770319","16.3299584752485","16.234946034921","","","","","","","","","",
"Guinea-Bissau","GNB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6605087313737","",
"Equatorial Guinea","GNQ","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8875950722638","36.8489170966677","34.5064459306067","33.3725624545602","26.6458526716015","28.3073563469647","27.9489643145056","25.0110410233655","24.2062020364203","26.3646574648791","16.8112858452036","17.2287756599037","",
"Greece","GRC","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","19.4478367715082","18.5766157065601","18.9006809321438","19.6223779532341","21.0446132215722","21.3034477094161","21.4534669177708","21.1716373303164","21.6550917330554","20.5822969855733","23.3293103230023","26.9006334011964","24.8672504094424","24.5900227611945","25.7400475373693","26.600437443822","24.9921784283484","22.2098685721673","23.8648990447426","","","","","35.8486019988661","36.8936708170112","37.9715546678599","39.2966599436493","39.5018330101743","41.46841027721","39.6086996623631","38.8741605804421","37.8485992699468","37.8647436419334","38.4240673119915","38.2495181176246","39.3941255515904","39.6536408076592","37.8417116359314","40.0868999081469","42.7505582840791","45.4771039750281","47.6517920101956","45.3182556109409","46.5631081710828","48.0656053776844","46.7040968928791","",
"Grenada","GRD","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.87943404625537","9.00209452495642","10.103598622654","8.9279905308381","7.6080916721517","8.3657781309098","8.84502250032394","8.92496352807405","9.53170332739694","10.3238471524641","10.1544564116353","11.991984152496","12.4922281789665","12.2481814075749","12.1177599446711","11.748339383707","12.5013000351323","12.6458537486388","11.8583252215084","10.8708056771939","11.0708350370591","11.3992757078992","11.4698802373074","11.4895309872198","11.4330792210878","10.805934983304","11.0062097938839","","",
"Guam","GUM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","19.72926195561","20.5779528874192","21.4002734273281","21.0028865475827","21.163462661522","21.9448325557925","21.881762126326","22.3513542775486","23.292719396121","23.8628968107311","24.1359415592433","23.5650762650537","23.4614325927012","23.8264588492406","23.8466628254648","23.9968288916967","23.706923475748","23.6023924036328","22.7390781555612","23.20385907666","22.889462278052","22.972858179244","23.0722750530269","24.8475949838878","25.1165441908362","25.1695549408012","25.0951730014921","25.1694435306073","25.647968446994","25.1084337194578","23.9554204850016","23.6398206466979","23.6305636850616","24.3549004163176","24.7756175537005","24.8310159790777","24.2730803625145","23.1016252015198","23.6856397608359","23.8921454031392","24.2974353931848","25.2875286741812","25.2543699554312","25.0817504464093","24.8650350454444","25.4267915269622","",
"Hong Kong SAR, China","HKG","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","12.7833133738053","13.243836342128","13.4364427259546","13.7144128113879","14.4065287242778","14.2827198048134","8.38003592188667","8.91012628544835","9.42754313496863","9.16443209152188","","","","","","","","","","","","","","","","","","","","","","19.9554957435278","20.7539959444608","20.7489738630315","21.1096040487086","22.0651773879209","22.7434665983784","20.4203645292531","20.5549207112929","20.8951305715526","21.186906822638","22.3379430792634","23.1134335421745","23.363155171353","","","",
"Heavily indebted poor countries (HIPC)","HPC","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0554448502368","15.7470370774862","","","",
"Croatia","HRV","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2303413739234","36.6253928779815","35.8566311077245","38.8136329800706","36.749268993133","35.2727919730031","33.7075890278648","41.0613622700637","39.0427734854536","37.993851235958","37.6920707808392","37.5117858472022","37.2967342867691","36.6960734547649","36.5668134340156","35.4843306402823","34.5812293869447","36.2033997050735","35.862365467138","36.426393577368","38.0694749911645","39.65578321319","39.8214746696043","",
"Haiti","HTI","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0825208301969","45.1612413570019","45.8854528650089","45.551185283523","41.3266221505019","41.1364943367913","38.3304984153705","37.2700607116875","37.3222748611945","37.8157379502166","36.6198840998463","35.6740294473047","35.3207480172077","35.1699041872371","34.7815591217684","35.202878085656","37.7461613053536","39.8731246986886","39.769564758662","38.3673676883175","37.4869678216571","39.6665668788339","39.4666664021884","39.6725090371104","39.9711576715441","40.7236667305065","39.8941589276945","",
"IBRD only","IBD","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8313334953907","18.7396627993272","21.7561635576943","20.2807171635234","18.6596027871764","19.1663043497676","19.4524605677171","19.4661965065468","19.1224120326725","20.616237682263","20.6283670297822","20.4664953855001","","",
"IDA & IBRD total","IBT","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7151556886863","18.6193262029634","21.5730572117045","20.1637288682285","18.5349381114329","19.0382438901307","19.3531558076329","19.3691174725224","19.0342600946929","20.4749036394146","20.4663909115443","20.2892629259439","","",
"IDA total","IDA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","13.9132340052585","15.0146592827317","16.9966380276429","18.1688748269725","19.1896138154875","19.1155507161756","19.2473401916821","22.0137765648517","22.897655883835","25.4742998870935","21.4899232969886","21.0468183495799","21.5082913291398","21.4810263426829","20.7945905199525","19.8538819663042","16.950870062095","17.4017119987654","20.2283059266697","18.6480381199929","19.4875031023397","17.0776630668472","18.1555267821099","17.6918603845293","16.9535157951661","18.137718939652","16.466714482343","18.0599793622371","","18.6987029268879","17.4443672511438","17.323473226498","18.3655094623452","","","","19.7878439982375","15.1082541024723","14.4568585070123","15.3955398848223","15.4684373169948","15.0049455622559","14.6165291085025","12.9666993353049","12.4738232736136","12.1789893902825","",
"IDA only","IDX","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7727815598949","14.8872890253206","","","",
"Isle of Man","IMN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","9.42202057876901","10.656893231118","11.0552376481671","10.8004418090446","11.3773355933967","11.521324521388","10.8259819730068","11.1410465872821","11.4843339673309","11.1785335868646","11.5877719621882","12.5271455959586","13.0579291356911","13.0675908446107","12.8478699723239","13.5436915365761","12.4259424419507","12.8849599332284","12.8183813913368","11.4755555735675","11.8923275365696","12.1640762953829","12.238244973613","11.9601195906302","10.9903697885238","11.7032888229178","11.7034286038402","11.040050595937","11.5941344327116","11.8531215535529","12.0829216792224","12.3350930928864","13.316789783551","14.4395959549771","12.759731686758","11.420287769852","13.183596717625","11.4959960090891","12.599872776486","12.6089934124693","11.550620644555","12.4152095425778","13.2306661094962","12.8615640847539","",
"Not classified","INX","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","27.3613943613976","27.4740528352619","28.1512097443573","28.0262714346245","30.6232073817298","29.6466843981507","29.1301118944408","29.1353166615074","32.0405144818346","33.1545595567612","35.3439948543121","37.2814543485447","37.5518538822034","36.7322642712279","36.0689154244354","36.1452034607554","36.0844017672692","32.4940442707724","32.219835113837","32.8057549763731","33.2188808143038","33.0758505898502","33.7357914855367","35.0212834838978","35.1018886055748","34.3511055471741","33.4301777832774","33.2290373400467","32.9517511196512","30.7811550381238","29.7169443439382","30.0479054571646","31.1535630613643","32.2020563301723","33.7278075994488","33.1893457324337","31.826548960789","30.7639806618143","30.8763730535384","31.7213571760909","31.894514963844","32.3093365430181","32.1670350021972","25.6692054378219","25.7901821764572","24.5087183266559","",
"Iran, Islamic Rep.","IRN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","24.7811477902136","26.2672396753617","45.6688097136129","46.0931079807414","39.4914443703444","38.5485124625546","31.6010691859662","27.9497216569285","21.1727015262842","23.9037875309411","25.3680106008741","21.9496138838776","20.0408274011332","18.7480424820627","12.6026253766711","12.9314061501889","12.1275174220814","14.0642441354407","17.4193268869371","15.5841436200517","17.0829285952428","20.6627275064537","22.1510314781081","22.7501467878398","22.8353482629282","21.5011882116251","17.3212795355484","22.4888293034438","21.628984074786","21.9506777386732","23.9938079061016","24.063407900254","24.6904334584317","30.9200488389208","29.9555043991844","28.4601516769995","26.4364150458269","25.3762281584679","","","","","","","","","",
"Iraq","IRQ","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1290204678363","28.7472120605554","26.9982870928115","","",
"Iceland","ISL","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","26.0579788682457","26.0829260475155","26.9267209464703","26.6621426296261","25.0338284997251","24.2619105986333","25.1655124005801","26.057091627635","25.1602109267427","26.1953535834787","27.1203306857128","25.4132550753044","25.9828268295587","25.1703924814885","25.372518480958","25.1792774520381","27.0524853096031","28.4738674954416","28.3465165855163","28.5570559265645","29.6993853723403","28.883096165683","28.7799868024113","29.2685894586887","30.320626483952","28.6429621649522","30.7624712218174","32.9729827946974","32.1836685443908","30.0827681406879","29.6092194203708","30.5119394348951","31.4919951268194","34.266552149112","34.1016052118142","33.0022059827868","30.3200407371634","27.1291735760479","27.7238691554664","27.7829485291419","29.0577950461334","29.6150195058541","32.7056481370739","29.9055021619535","45.5459739715028","32.1592258509345","",
"Israel","ISR","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","28.5306704707561","30.9467494860629","36.7709019595827","39.1189542199572","42.873161400963","44.3867992506125","43.0194776805856","48.2247160048336","47.3754180900962","45.9511791045084","52.5266534274234","54.6812565879996","52.5968216545603","47.8792550693939","45.5900156770052","42.7166389663708","36.6752130521017","35.976607881818","35.592519802412","25.859318224506","34.0929010671201","34.219917474265","34.1126067700007","35.7901131840497","35.3071841800675","36.7015646132193","36.3198292012148","35.7534530393426","37.4206026571661","37.1573475657233","36.5995213903104","35.675507560994","35.3469003861095","35.6055367606101","36.04574741618","35.8984031844753","33.5365001187172","30.9888650345031","31.8503379467012","32.0073535551578","31.1987001551116","31.7767006569377","32.0576619971972","32.1357340292714","32.0344909858001","33.5591563998511","",
